,CryoSleep,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,HomePlanet_Europa,HomePlanet_Mars,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,cabincomspe_AS,cabincomspe_BP,cabincomspe_BS,cabincomspe_CP,cabincomspe_CS,cabincomspe_DP,cabincomspe_DS,cabincomspe_EP,cabincomspe_ES,cabincomspe_FP,cabincomspe_FS,cabincomspe_GP,cabincomspe_GS,cabincomspe_TP,cabincomspe_TS,PassengerId
2524,0,21.0,0,0.0,0.0,9.0,0.0,630.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5516_01
2525,0,56.0,0,166.0,1006.0,0.0,1729.0,16.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5518_01
2526,0,38.0,0,0.0,374.0,223.0,629.0,78.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5519_01
2527,0,35.0,0,221.0,10.0,361.0,16.0,8.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5525_01
2528,0,34.0,0,0.0,12.0,706.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5532_01
2529,0,15.0,0,4.0,0.0,0.0,697.0,43.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5533_01
2530,0,22.0,0,0.0,225.0,117.0,0.0,317.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5534_01
2531,0,28.0,0,2287.0,0.0,276.0,16.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5542_01
2532,1,18.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5547_01
2533,0,47.0,0,0.0,2882.0,0.0,324.0,603.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5548_01
2534,1,23.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5549_01
2535,1,44.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5553_01
2536,0,18.0,0,163.0,0.0,1079.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5553_02
2537,1,21.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5554_01
2538,0,65.0,0,1004.0,0.0,108.0,47.0,22.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5558_01
2539,1,18.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5562_01
2540,1,27.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5562_02
2541,0,16.0,0,641.0,0.0,0.0,118.0,814.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5564_01
2542,0,17.0,0,17.0,275.0,0.0,616.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5565_01
2543,0,19.0,0,1237.0,0.0,0.0,0.0,7.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5567_01
2544,1,33.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5570_01
2545,0,20.0,0,296.0,0.0,397.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5576_01
2546,1,10.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5577_01
2547,0,6.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5577_02
2548,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5577_03
2549,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5577_04
2550,1,4.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5577_05
2551,1,26.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5579_01
2552,1,27.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5584_01
2553,0,54.0,0,2083.0,0.0,21.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5584_02
2554,0,24.0,0,18.0,25.0,0.0,0.0,1256.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5588_01
2555,1,47.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5588_02
2556,1,16.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5588_03
2557,0,59.0,0,4.0,10.0,1143.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5588_04
2558,1,31.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5588_05
2559,1,28.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5590_01
2560,0,23.0,0,0.0,0.0,0.0,0.0,809.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5593_01
2561,0,19.0,0,0.0,680.0,0.0,7.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5597_01
2562,1,18.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5600_01
2563,0,28.0,0,394.0,35.0,217.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5604_01
2564,0,13.0,0,730.0,0.0,402.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5605_01
2565,1,33.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5607_01
2566,1,28.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5612_01
2567,0,17.0,0,2109.0,0.0,0.0,0.0,41.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5617_01
2568,0,36.0,1,79.0,0.0,1220.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5620_01
2569,0,29.0,1,1221.0,0.0,460.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5620_02
2570,0,18.0,0,0.0,0.0,0.0,470.0,340.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5621_01
2571,1,37.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5624_01
2572,0,36.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5630_01
2573,1,44.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5632_01
2574,0,21.0,0,733.0,8.0,130.0,0.0,61.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5633_01
2575,0,20.0,0,270.0,1.0,2127.0,0.0,181.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5634_01
2576,0,45.0,0,838.0,5.0,0.0,153.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5635_01
2577,0,28.0,0,0.0,76.0,0.0,5.0,909.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5636_01
2578,1,20.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5638_01
2579,1,18.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5641_01
2580,1,26.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5649_01
2581,0,19.0,0,787.0,2.0,20.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5654_01
2582,0,27.0,0,0.0,0.0,632.0,53.0,7.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5656_01
2583,0,26.0,0,0.0,0.0,6.0,2567.0,2273.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5657_01
2584,0,29.0,0,921.0,0.0,632.0,705.0,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5658_01
2585,0,18.0,0,113.0,0.0,0.0,117.0,817.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5660_01
2586,0,12.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5664_01
2587,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5664_02
2588,0,2.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5664_03
2589,0,16.0,0,0.0,642.0,72.0,0.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5664_04
2590,0,17.0,0,18.0,2.0,0.0,0.0,1020.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5665_01
2591,0,20.0,0,1864.0,0.0,207.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5666_01
2592,1,30.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5668_01
2593,1,20.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5669_01
2594,1,31.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5670_01
2595,1,13.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5672_01
2596,0,23.0,0,7.0,0.0,651.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5675_01
2597,0,19.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5676_01
2598,1,18.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5678_01
2599,1,50.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5678_02
2600,0,43.0,0,0.0,4048.0,0.0,492.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5682_01
2601,0,52.0,0,584.0,0.0,97.0,0.0,604.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5683_01
2602,0,24.0,0,1163.0,0.0,1.0,0.0,124.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5690_01
2603,1,46.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5691_01
2604,1,25.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5694_01
2605,0,53.0,0,176.0,1.0,843.0,8.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5697_01
2606,0,17.0,0,0.0,1453.0,18.0,1108.0,23.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5699_01
2607,0,29.0,0,355.0,0.0,706.0,0.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5703_01
2608,1,26.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5708_01
2609,0,35.0,0,0.0,1220.0,1156.0,34.0,105.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5715_01
2610,0,51.0,0,0.0,3247.0,0.0,8.0,634.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5715_02
2611,0,20.0,0,0.0,755.0,700.0,116.0,31.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5720_01
2612,0,19.0,0,8.0,1.0,613.0,0.0,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5720_02
2613,0,59.0,0,3513.0,0.0,2.0,25.0,9.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5731_01
2614,0,23.0,0,60.0,0.0,946.0,0.0,0.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5731_02
2615,1,22.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5734_01
2616,0,21.0,0,170.0,0.0,63.0,385.0,554.0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5734_02
2617,0,25.0,0,0.0,0.0,0.0,1.0,1994.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5741_01
2618,0,23.0,0,1.0,4.0,0.0,636.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5743_01
2619,1,15.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5745_01
2620,0,20.0,0,686.0,0.0,0.0,25.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5749_01
2621,0,22.0,0,0.0,0.0,457.0,47.0,1504.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5752_01
2622,0,20.0,0,467.0,24.0,0.0,271.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5753_01
2623,0,35.0,0,37.0,4.0,0.0,2690.0,1304.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5754_01
2624,1,41.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5759_01
2625,0,18.0,0,467.0,941.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5760_01
2626,0,40.0,0,0.0,0.0,88.0,375.0,55.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5762_01
2627,1,25.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5766_01
2628,0,31.0,0,103.0,9004.0,0.0,2.0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5770_01
2629,0,47.0,0,0.0,0.0,228.0,0.0,561.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5774_01
2630,1,29.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5775_01
2631,0,26.0,0,0.0,0.0,9.0,21.0,505.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5782_01
2632,0,18.0,0,693.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5782_02
2633,0,19.0,0,0.0,725.0,0.0,20.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5782_03
2634,1,50.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5782_04
2635,0,26.0,0,0.0,1666.0,62.0,36.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5784_01
2636,0,29.0,0,0.0,179.0,844.0,668.0,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5787_01
2637,1,14.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5787_02
2638,0,14.0,0,1.0,804.0,0.0,8.0,65.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5787_03
2639,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5789_01
2640,1,34.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5789_02
2641,1,23.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5797_01
2642,0,24.0,0,203.0,0.0,154.0,84.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5798_01
2643,0,39.0,0,0.0,282.0,33.0,19.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5801_01
2644,1,22.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5803_01
2645,0,23.0,0,1723.0,0.0,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5805_01
2646,0,26.0,0,605.0,0.0,35.0,424.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5807_01
2647,0,28.0,0,0.0,2703.0,327.0,3048.0,50.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5815_01
2648,0,42.0,0,0.0,194.0,0.0,2146.0,213.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5815_02
2649,0,37.0,0,369.0,1166.0,1.0,284.0,1273.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5815_03
2650,0,45.0,0,0.0,595.0,0.0,19844.0,48.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5815_04
2651,0,21.0,0,0.0,729.0,3074.0,2.0,373.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5830_01
2652,0,42.0,0,129.0,0.0,14.0,580.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5832_01
2653,0,20.0,0,49.0,0.0,993.0,6.0,0.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5833_01
2654,0,61.0,0,9.0,695.0,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5838_01
2655,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5841_01
2656,1,3.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5841_02
2657,1,18.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5841_03
2658,1,44.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5845_01
2659,1,50.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5850_01
2660,0,18.0,0,889.0,57.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5851_01
2661,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5851_02
2662,0,58.0,0,0.0,14.0,0.0,871.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5853_01
2663,0,50.0,0,676.0,78.0,0.0,55.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5862_01
2664,0,43.0,0,0.0,573.0,0.0,10.0,154.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5864_01
2665,0,21.0,0,0.0,2914.0,0.0,625.0,1986.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5865_01
2666,0,30.0,0,1.0,627.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5866_01
2667,1,20.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5870_01
2668,0,24.0,0,0.0,805.0,23.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5872_01
2669,0,24.0,0,0.0,0.0,12.0,161.0,735.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5873_01
2670,1,37.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5873_02
2671,0,21.0,0,0.0,0.0,0.0,639.0,3.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5873_03
2672,1,48.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5881_01
2673,1,33.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5883_01
2674,0,21.0,0,0.0,351.0,61.0,152.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5884_01
2675,0,21.0,0,1664.0,185.0,807.0,1311.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5892_01
2676,0,13.0,0,645.0,0.0,3.0,281.0,12.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5893_01
2677,0,5.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5893_02
2678,0,24.0,0,15.0,6.0,6.0,2624.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5895_01
2679,0,37.0,0,40.0,7.0,655.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5896_01
2680,0,23.0,0,0.0,0.0,9.0,822.0,3.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5899_01
2681,1,35.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5904_01
2682,0,24.0,0,43.0,42.0,56.0,1799.0,0.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5904_02
2683,0,20.0,0,91.0,218.0,1351.0,4.0,977.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5910_01
2684,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5911_01
2685,0,64.0,0,696.0,0.0,0.0,104.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5911_02
2686,0,31.0,0,2780.0,84.0,0.0,112.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5911_03
2687,0,6.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5911_04
2688,0,3.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5911_05
2689,1,10.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5911_06
2690,1,19.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5914_01
2691,1,19.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5917_01
2692,1,46.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5918_01
2693,1,25.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5926_01
2694,0,27.0,0,0.0,231.0,478.0,0.0,38.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5929_01
2695,0,23.0,0,0.0,172.0,0.0,0.0,516.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5932_01
2696,0,20.0,0,38.0,91.0,141.0,147.0,386.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5935_01
2697,1,24.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5936_01
2698,1,50.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5936_02
2699,0,44.0,0,0.0,805.0,1.0,5387.0,68.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5936_03
2700,0,28.0,0,0.0,3543.0,0.0,0.0,897.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5936_04
2701,0,25.0,1,0.0,1220.0,2646.0,4018.0,4435.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5936_05
2702,1,14.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5937_01
2703,0,21.0,0,0.0,0.0,0.0,50.0,485.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5940_01
2704,1,16.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5942_01
2705,1,25.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5942_02
2706,0,41.0,0,518.0,0.0,983.0,795.0,433.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5943_01
2707,0,20.0,0,799.0,0.0,571.0,9.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5948_01
2708,0,24.0,0,0.0,0.0,470.0,142.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5958_01
